Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.43     0.00      666     0.00     0.00  std::__shared_ptr_access<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const
  0.00      0.43     0.00      666     0.00     0.00  std::__shared_ptr_access<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const
  0.00      0.43     0.00      666     0.00     0.00  std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::shared_ptr(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&)
  0.00      0.43     0.00      666     0.00     0.00  std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2> const&)
  0.00      0.43     0.00      567     0.00     0.00  std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::size() const
  0.00      0.43     0.00      481     0.00     0.00  __gnu_cxx::__aligned_buffer<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >::_M_ptr()
  0.00      0.43     0.00      481     0.00     0.00  __gnu_cxx::__aligned_buffer<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >::_M_addr()
  0.00      0.43     0.00      481     0.00     0.00  std::__detail::_Hash_node_value_base<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >::_M_valptr()
  0.00      0.43     0.00      477     0.00     0.00  std::__detail::_Hash_node<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false>::_M_next() const
  0.00      0.43     0.00      477     0.00     0.00  std::__detail::_Hash_node_value_base<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >::_M_v()
  0.00      0.43     0.00      476     0.00     0.00  std::__detail::_Node_iterator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false>*)
  0.00      0.43     0.00      476     0.00     0.00  std::__detail::_Node_iterator_base<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false>::_Node_iterator_base(std::__detail::_Hash_node<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false>*)
  0.00      0.43     0.00      474     0.00     0.00  std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::get() const
  0.00      0.43     0.00      474     0.00     0.00  std::__shared_ptr_access<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const
  0.00      0.43     0.00      474     0.00     0.00  std::__shared_ptr_access<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const
  0.00      0.43     0.00      474     0.00     0.00  std::__detail::_Node_iterator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false, false>::operator*() const
  0.00      0.43     0.00      474     0.00     0.00  std::__detail::_Node_iterator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false, false>::operator++()
  0.00      0.43     0.00      474     0.00     0.00  std::__detail::_Node_iterator_base<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false>::_M_incr()
  0.00      0.43     0.00      472     0.00     0.00  std::bitset<64ull> entityx::EntityManager::component_mask<SpatialData>()
  0.00      0.43     0.00      472     0.00     0.00  entityx::EntityManager::BaseView<false>::end()
  0.00      0.43     0.00      472     0.00     0.00  entityx::EntityManager::BaseView<false>::begin()
  0.00      0.43     0.00      472     0.00     0.00  entityx::EntityManager::BaseView<false>::BaseView(entityx::EntityManager*, std::bitset<64ull>)
  0.00      0.43     0.00      472     0.00     0.00  std::function<void (entityx::Entity, SpatialData&)>::~function()
  0.00      0.43     0.00      472     0.00     0.00  std::function<void (entityx::Entity, SpatialData&, Renderable&)>::~function()
  0.00      0.43     0.00      465     0.00     0.00  entityx::ComponentHandle<SpatialData, entityx::EntityManager>::operator->()
  0.00      0.43     0.00      446     0.00     0.00  std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::operator[](unsigned long long)
  0.00      0.43     0.00      444     0.00     0.00  std::bitset<64ull>::test(unsigned long long) const
  0.00      0.43     0.00      439     0.00     0.00  vec2<float>::operator*=(double)
  0.00      0.43     0.00      439     0.00     0.00  vec2<float>::length() const
  0.00      0.43     0.00      439     0.00     0.00  std::sqrt(float)
  0.00      0.43     0.00      422     0.00     0.00  vec2<float>&& std::forward<vec2<float> >(std::remove_reference<vec2<float> >::type&)
  0.00      0.43     0.00      334     0.00     0.00  bool __gnu_cxx::operator!=<entityx::BasePool**, std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> > >(__gnu_cxx::__normal_iterator<entityx::BasePool**, std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> > > const&, __gnu_cxx::__normal_iterator<entityx::BasePool**, std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> > > const&)
  0.00      0.43     0.00      270     0.00     0.00  std::move_iterator<std::bitset<64ull>*>::base() const
  0.00      0.43     0.00      239     0.00     0.00  std::_Hashtable<unsigned long long, std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const
  0.00      0.43     0.00      238     0.00     0.00  std::bitset<64ull>* std::__addressof<std::bitset<64ull> >(std::bitset<64ull>&)
  0.00      0.43     0.00      237     0.00     0.00  vec2<float>::vec2()
  0.00      0.43     0.00      237     0.00     0.00  std::_Hashtable<unsigned long long, std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end()
  0.00      0.43     0.00      237     0.00     0.00  std::_Hashtable<unsigned long long, std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::begin()
  0.00      0.43     0.00      237     0.00     0.00  std::unordered_map<unsigned long long, std::shared_ptr<entityx::BaseSystem>, std::hash<unsigned long long>, std::equal_to<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > > >::end()
  0.00      0.43     0.00      237     0.00     0.00  std::unordered_map<unsigned long long, std::shared_ptr<entityx::BaseSystem>, std::hash<unsigned long long>, std::equal_to<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > > >::begin()
  0.00      0.43     0.00      236     0.00     0.06  MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double)
  0.00      0.43     0.00      236     0.00     0.06  ClientApplication::update()
  0.00      0.43     0.00      236     0.00     0.00  vec2<float>::rotate(double)
  0.00      0.43     0.00      236     0.00     0.00  vec2<float>::normalize()
  0.00      0.43     0.00      236     0.00     0.00  vec2<float>::operator+=(vec2<float> const&)
  0.00      0.43     0.00      236     0.00     0.00  std::bitset<64ull> entityx::EntityManager::component_mask<Renderable>()
  0.00      0.43     0.00      236     0.00     0.00  std::bitset<64ull> entityx::EntityManager::component_mask<SpatialData, Renderable>()
  0.00      0.43     0.00      236     0.00     0.00  entityx::EntityManager::TypedView<false, SpatialData, Renderable> entityx::EntityManager::entities_with_components<SpatialData, Renderable>()
  0.00      0.43     0.00      236     0.00     0.00  entityx::EntityManager::TypedView<false, SpatialData> entityx::EntityManager::entities_with_components<SpatialData>()
  0.00      0.43     0.00      236     0.00     0.00  void entityx::EntityManager::each<SpatialData, Renderable>(entityx::EntityManager::identity<std::function<void (entityx::Entity, SpatialData&, Renderable&)> >::type)
  0.00      0.43     0.00      236     0.00     0.06  void entityx::EntityManager::each<SpatialData>(entityx::EntityManager::identity<std::function<void (entityx::Entity, SpatialData&)> >::type)
  0.00      0.43     0.00      236     0.00     0.00  entityx::EntityManager::TypedView<false, SpatialData, Renderable>::each(std::function<void (entityx::Entity, SpatialData&, Renderable&)>)
  0.00      0.43     0.00      236     0.00     0.00  entityx::EntityManager::TypedView<false, SpatialData, Renderable>::TypedView(entityx::EntityManager*, std::bitset<64ull>)
  0.00      0.43     0.00      236     0.00     0.06  entityx::EntityManager::TypedView<false, SpatialData>::each(std::function<void (entityx::Entity, SpatialData&)>)
  0.00      0.43     0.00      236     0.00     0.00  entityx::EntityManager::TypedView<false, SpatialData>::TypedView(entityx::EntityManager*, std::bitset<64ull>)
  0.00      0.43     0.00      236     0.00     0.06  entityx::SystemManager::update_all(double)
  0.00      0.43     0.00      236     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<float const, entityx::Entity> > >::new_allocator()
  0.00      0.43     0.00      236     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<float const, entityx::Entity> > >::~new_allocator()
  0.00      0.43     0.00      236     0.00     0.00  entityx::Entity::operator bool() const
  0.00      0.43     0.00      236     0.00     0.00  std::function<void (entityx::Entity, SpatialData&)>::operator bool() const
  0.00      0.43     0.00      236     0.00     0.00  std::function<void (entityx::Entity, SpatialData&, Renderable&)>::operator bool() const
  0.00      0.43     0.00      236     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<float const, entityx::Entity> > >::allocator()
  0.00      0.43     0.00      236     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<float const, entityx::Entity> > >::~allocator()
  0.00      0.43     0.00      236     0.00     0.00  std::_Base_bitset<2ull>::_M_do_or(std::_Base_bitset<2ull> const&)
  0.00      0.43     0.00      236     0.00     0.00  std::_Rb_tree_header::_M_reset()
  0.00      0.43     0.00      236     0.00     0.00  std::_Rb_tree_header::_Rb_tree_header()
  0.00      0.43     0.00      236     0.00     0.00  std::_Rb_tree_key_compare<std::less<float> >::_Rb_tree_key_compare()
  0.00      0.43     0.00      236     0.00     0.00  std::bitset<64ull>::operator|=(std::bitset<64ull> const&)
  0.00      0.43     0.00      236     0.00     0.00  std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_Rb_tree_impl<std::less<float>, true>::_Rb_tree_impl()
  0.00      0.43     0.00      236     0.00     0.00  std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_Rb_tree_impl<std::less<float>, true>::~_Rb_tree_impl()
  0.00      0.43     0.00      236     0.00     0.00  std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::end()
  0.00      0.43     0.00      236     0.00     0.00  std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::begin()
  0.00      0.43     0.00      236     0.00     0.00  std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_M_erase(std::_Rb_tree_node<std::pair<float const, entityx::Entity> >*)
  0.00      0.43     0.00      236     0.00     0.00  std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_Rb_tree()
  0.00      0.43     0.00      236     0.00     0.00  std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::~_Rb_tree()
  0.00      0.43     0.00      236     0.00     0.00  std::function<void (entityx::Entity, SpatialData&)>::function(std::function<void (entityx::Entity, SpatialData&)> const&)
  0.00      0.43     0.00      236     0.00     0.00  std::function<void (entityx::Entity, SpatialData&, Renderable&)>::function(std::function<void (entityx::Entity, SpatialData&, Renderable&)> const&)
  0.00      0.43     0.00      236     0.00     0.00  std::multimap<float, entityx::Entity, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::end()
  0.00      0.43     0.00      236     0.00     0.00  std::multimap<float, entityx::Entity, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::begin()
  0.00      0.43     0.00      236     0.00     0.00  std::multimap<float, entityx::Entity, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::multimap()
  0.00      0.43     0.00      236     0.00     0.00  std::multimap<float, entityx::Entity, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::~multimap()
  0.00      0.43     0.00      236     0.00     0.00  int const& std::max<int>(int const&, int const&)
  0.00      0.43     0.00      236     0.00     0.00  std::bitset<64ull> std::operator|<64ull>(std::bitset<64ull> const&, std::bitset<64ull> const&)
  0.00      0.43     0.00      230     0.00     0.00  unsigned int const& std::forward<unsigned int const&>(std::remove_reference<unsigned int const&>::type&)
  0.00      0.43     0.00      228     0.00     0.00  __gnu_cxx::__normal_iterator<entityx::BasePool**, std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> > >::__normal_iterator(entityx::BasePool** const&)
  0.00      0.43     0.00      222     0.00     0.00  entityx::BasePool::expand(unsigned long long)
  0.00      0.43     0.00      222     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >::__normal_iterator(unsigned int const* const&)
  0.00      0.43     0.00      222     0.00     0.00  __gnu_cxx::__normal_iterator<entityx::BasePool**, std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> > >::operator++()
  0.00      0.43     0.00      222     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >::base() const
  0.00      0.43     0.00      222     0.00     0.00  __gnu_cxx::__normal_iterator<entityx::BasePool**, std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> > >::operator*() const
  0.00      0.43     0.00      222     0.00     0.00  std::bitset<64ull>::_Unchecked_reset(unsigned long long)
  0.00      0.43     0.00      222     0.00     0.00  std::bitset<64ull>::reset(unsigned long long)
  0.00      0.43     0.00      222     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long long)
  0.00      0.43     0.00      222     0.00     0.00  Renderable::Type&& std::forward<Renderable::Type>(std::remove_reference<Renderable::Type>::type&)
  0.00      0.43     0.00      222     0.00     0.00  entityx::ComponentHandle<Renderable, entityx::EntityManager>& std::forward<entityx::ComponentHandle<Renderable, entityx::EntityManager>&>(std::remove_reference<entityx::ComponentHandle<Renderable, entityx::EntityManager>&>::type&)
  0.00      0.43     0.00      222     0.00     0.00  entityx::ComponentHandle<SpatialData, entityx::EntityManager>& std::forward<entityx::ComponentHandle<SpatialData, entityx::EntityManager>&>(std::remove_reference<entityx::ComponentHandle<SpatialData, entityx::EntityManager>&>::type&)
